prediction	error	error_decile	abs_error_decile
4.07734974857	-0.0773497485668	3	0
5.09522248769	-0.0952224876948	3	0
2.99932604111	0.000673958886882	3	0
5.1560018395	-0.156001839497	2	0
3.01729466301	-0.0172946630078	3	0
5.22260420483	-0.222604204825	2	0
4.14398706464	-0.143987064637	3	0
5.15655489149	-0.156554891492	2	0
4.05302574116	-0.0530257411619	3	0
3.00195128979	-0.00195128978928	3	0
2.99945498609	0.000545013913809	3	0
3.00190925067	-0.00190925067179	3	0
5.14783153566	-0.147831535662	2	0
3.86684659334	0.133153406662	3	0
3.00957567076	-0.00957567075925	3	0
4.10347641926	-0.103476419261	3	0
4.12288199194	-0.122881991945	3	0
4.14176730518	-0.141767305175	3	0
4.1727338142	-0.172733814196	2	0
4.03990633032	-0.0399063303192	3	0
3.0036190065	-0.00361900650042	3	0
2.99926820285	0.000731797149239	3	0
2.99823664727	0.00176335273119	3	0
4.10135495706	-0.101354957064	3	0
3.09354493104	-0.0935449310412	3	0
3.00633559516	-0.00633559515771	3	0
5.38567779321	-0.385677793208	2	0
2.99780804119	0.00219195880842	3	0
3.00161583804	-0.00161583804416	3	0
4.15625995295	-0.15625995295	2	0
5.28117671585	-0.281176715849	2	0
5.22961614183	-0.229616141831	2	0
5.24944284578	-0.249442845779	2	0
4.01716165004	-0.0171616500366	3	0
3.6529079918	0.347092008195	3	0
2.99926820285	0.000731797149239	3	0
3.0184272507	-0.0184272506957	3	0
4.28724943611	-0.287249436109	2	0
4.9915744525	0.00842554749888	3	0
3.00202867368	-0.00202867367557	3	0
4.3256831911	-1.3256831911	1	3
3.0404436543	-0.0404436542986	3	0
2.9980413081	0.00195869190331	3	0
5.21820505579	-0.218205055787	2	0
3.00016203042	-0.000162030422688	3	0
2.99909414799	0.000905852014231	3	0
4.08300175722	-0.0830017572223	3	0
2.9948625832	0.00513741680233	3	0
2.99700461254	0.00299538745831	3	0
2.99814910208	0.00185089792449	3	0
2.99705702735	0.0029429726503	3	0
4.03759581364	-0.0375958136409	3	0
4.17530899633	-0.175308996326	2	0
4.06490395719	-0.0649039571929	3	0
4.27547474525	-0.275474745249	2	0
3.00126408938	-0.00126408938146	3	0
4.10576367167	-0.105763671669	3	0
3.09354493104	-0.0935449310412	3	0
4.07796644377	-0.0779664437652	3	0
3.0002362657	-0.000236265704643	3	0
2.99859360748	0.00140639251932	3	0
4.08681305385	-0.0868130538464	3	0
2.99890545472	0.0010945452767	3	0
2.99967292807	0.000327071930954	3	0
4.01733604266	-0.0173360426639	3	0
5.39714729024	0.602852709758	4	1
2.998019756	0.0019802439957	3	0
2.9976611782	0.00233882180174	3	0
5.51387336884	0.486126631164	4	1
2.99951956006	0.00048043993953	3	0
4.0975941388	-0.0975941388038	3	0
2.99721038637	0.00278961362543	3	0
2.99806571071	0.0019342892874	3	0
2.99913799703	0.00086200296764	3	0
5.01771049079	-0.0177104907917	3	0
4.04233476311	-0.0423347631085	3	0
3.02227264285	-0.0222726428495	3	0
3.00362399163	-0.0036239916274	3	0
4.07188333275	-0.0718833327525	3	0
3.00417121006	-0.00417121005552	3	0
5.11847501797	-0.118475017968	3	0
5.13424267952	-0.134242679519	3	0
4.89898172349	0.101018276511	3	0
4.06670079845	-0.06670079845	3	0
3.9565591283	0.0434408716996	3	0
3.00190417545	-0.00190417544509	3	0
3.24764407428	0.752355925719	4	1
5.05241707347	-0.0524170734706	3	0
3.00258490613	-0.00258490612728	3	0
3.01759337401	-0.0175933740132	3	0
4.10038865634	-0.100388656335	3	0
4.1616212716	-0.161621271604	2	0
2.99110639518	0.00889360481735	3	0
4.1468602168	-0.146860216805	2	0
5.0369490136	-0.0369490135996	3	0
2.99807689886	0.00192310113855	3	0
2.99672301751	0.00327698248756	3	0
4.22331132233	0.776688677671	4	1
2.99791858254	0.00208141745576	3	0
2.998019756	0.0019802439957	3	0
3.36934668684	0.630653313164	4	1
4.12240870619	-0.12240870619	3	0
5.47521662408	-0.475216624079	2	1
3.00010751289	-0.000107512888031	3	0
5.31697422251	-0.316974222506	2	0
4.28126662126	0.718733378737	4	1
3.00457729939	-0.00457729938987	3	0
3.01705414714	-0.017054147144	3	0
4.07923531917	-0.0792353191694	3	0
5.02463799291	-0.0246379929098	3	0
5.34511998381	0.654880016185	4	1
4.08823166835	-0.0882316683537	3	0
5.12270829919	-0.122708299185	3	0
2.98934999431	0.0106500056926	3	0
2.99951956006	0.00048043993953	3	0
3.03080281267	-0.030802812666	3	0
5.19388088397	-0.19388088397	2	0
5.3652808328	0.634719167199	4	1
2.99749344021	0.00250655978517	3	0
4.03732386215	-0.0373238621538	3	0
4.12456622504	-0.124566225039	3	0
3.01788194498	-0.0178819449821	3	0
5.1203485301	-0.120348530096	3	0
3.03048088717	-0.0304808871701	3	0
5.22196449181	-0.22196449181	2	0
4.0833952154	-0.0833952154007	3	0
5.31987855612	-0.319878556122	2	0
4.03155202438	-0.0315520243787	3	0
5.44850218093	0.55149781907	4	1
4.12733698809	-0.127336988087	3	0
3.00055629307	-0.000556293067759	3	0
2.99749082144	-0.997490821438	1	2
2.99679465545	0.00320534454701	3	0
2.99877380192	0.00122619807755	3	0
3.62077803665	-0.62077803665	2	1
5.49987117737	0.500128822634	4	1
4.13292726003	0.867072739968	4	2
3.00945516038	-0.00945516037511	3	0
3.01262943535	-0.0126294353513	3	0
4.08300343882	-0.0830034388191	3	0
2.9987259409	0.00127405910371	3	0
5.10116706312	-0.101167063118	3	0
2.99521074143	0.00478925856644	3	0
2.99906490006	0.000935099937339	3	0
5.17602929718	-0.176029297176	2	0
3.35522972731	-1.35522972731	1	3
3.04572749259	-0.0457274925879	3	0
3.00518216023	-0.00518216022702	3	0
3.06685096268	-0.0668509626771	3	0
2.99716814708	0.0028318529192	3	0
5.15655580298	-0.15655580298	2	0
3.44476510637	-1.44476510637	0	3
4.57309664586	0.426903354135	3	1
4.20842017294	0.791579827057	4	1
3.04320414121	-0.0432041412106	3	0
2.98736327783	0.0126367221716	3	0
4.10656796408	0.893432035921	4	2
4.06264781877	-0.0626478187677	3	0
2.99467771968	0.00532228032083	3	0
2.9948625832	0.00513741680233	3	0
4.15580513664	-2.00629071062	0	4
5.29144652171	-0.291446521707	2	0
3.03430431659	-0.0343043165924	3	0
3.00125186869	-0.00125186869312	3	0
3.54783050299	-1.54783050299	0	3
