prediction	error	error_decile	abs_error_decile
0.579167559733	-0.469167559733	0	9
0.594784476271	0.125215523729	7	2
0.603757126269	-0.193757126269	3	3
0.607158202287	0.282841797713	8	5
0.609468076738	-0.249468076738	2	5
0.596688126427	0.163311873573	7	3
0.59276345998	-0.495603636912	0	9
0.612716282157	0.207283717843	8	4
0.591811634901	-0.491811634901	0	9
0.607564426582	-0.197564426582	3	3
0.60851625166	-0.22851625166	3	4
0.599949825956	-0.229949825956	3	4
0.625090008174	0.224909991826	8	4
0.566867705357	0.243132294643	8	4
0.618563107769	-0.188563107769	3	3
0.604561095646	-0.495603636912	0	9
0.567217053467	-0.477217053467	0	9
0.570601134029	-0.460601134029	0	9
0.592340240228	-0.492340240228	0	9
0.585148859354	-0.475148859354	0	9
0.598998000878	-0.158998000878	3	3
0.601853476113	-0.181853476113	3	3
0.599949825956	-0.199949825956	3	4
0.589907984745	-0.479907984745	0	9
0.601853476113	-0.181853476113	3	3
0.600901651034	-0.230901651034	3	4
0.634466598877	0.205533401123	8	4
0.605660776425	-0.205660776425	3	4
0.598998000878	-0.148998000878	3	3
0.574831654093	-0.474831654093	0	9
0.596688126427	0.193311873573	7	3
0.606206377209	0.293793622791	9	5
0.624138183096	0.185861816904	7	3
0.586100684432	-0.486100684432	0	9
0.624514030242	0.0754859697577	6	1
0.601853476113	-0.191853476113	3	3
0.626706313721	-0.186706313721	3	3
0.578486083807	-0.488486083807	0	9
0.59002535088	0.30997464912	9	6
0.603757126269	-0.223757126269	3	4
0.594091132205	-0.204091132205	3	4
0.599949825956	-0.149949825956	3	3
0.606612601503	-0.206612601503	3	4
0.605254552131	0.294745447869	9	5
0.606612601503	-0.176612601503	3	3
0.609468076738	-0.209468076738	3	4
0.567217053467	-0.467217053467	0	9
0.599949825956	-0.229949825956	3	4
0.606612601503	-0.226612601503	3	4
0.603757126269	-0.203757126269	3	4
0.618563107769	-0.198563107769	3	4
0.593292065306	-0.483292065306	0	9
0.593715285058	-0.495603636912	0	9
0.588004334589	-0.478004334589	0	9
0.6361000123	0.1838999877	7	3
0.600901651034	-0.220901651034	3	4
0.581341559041	-0.471341559041	0	9
0.599949825956	-0.199949825956	3	4
0.609754651309	-0.495603636912	0	9
0.611900332221	-0.161900332221	3	3
0.612852157299	-0.202852157299	3	4
0.602810316088	-0.495603636912	0	9
0.607564426582	-0.207564426582	3	4
0.602805301191	-0.192805301191	3	3
0.579437908885	-0.479437908885	0	9
0.603468268109	0.126531731891	7	2
0.605660776425	-0.195660776425	3	3
0.605660776425	-0.235660776425	2	4
0.597910188239	0.282089811761	8	5
0.614755807456	-0.224755807456	3	4
0.589484764994	-0.479484764994	0	9
0.610419901816	-0.180419901816	3	3
0.60851625166	-0.19851625166	3	4
0.607564426582	-0.197564426582	3	3
0.603350901974	0.116649098026	7	2
0.581341559041	-0.481341559041	0	9
0.598998000878	-0.228998000878	3	4
0.621418583003	-0.261418583003	2	5
0.60185849101	-0.495603636912	0	9
0.614755807456	-0.164755807456	3	3
0.625090008174	0.214909991826	8	4
0.617475407548	0.142524592452	7	2
0.607158202287	0.132841797713	7	2
0.591811634901	-0.495603636912	0	9
0.54517220607	-0.26517220607	2	5
0.618563107769	-0.168563107769	3	3
0.604482096688	-0.184482096688	3	3
0.618156883474	0.241843116526	8	4
0.615707632534	-0.195707632534	3	3
0.599949825956	-0.159949825956	3	3
0.596147540541	-0.495603636912	0	9
0.608532477078	-0.495603636912	0	9
0.614755807456	-0.184755807456	3	3
0.603762141166	-0.495603636912	0	9
0.599543601662	0.300456398338	9	6
0.606612601503	-0.166612601503	3	3
0.610419901816	-0.160419901816	3	3
0.567487290201	-0.457487290201	0	9
0.602805301191	-0.232805301191	3	4
0.605660776425	-0.225660776425	3	4
0.620287388289	-0.430287388289	0	8
0.602810316088	-0.495603636912	0	9
0.618156883474	0.221843116526	8	4
0.612852157299	-0.172852157299	3	3
0.602927682223	0.307072317777	9	6
0.558920864497	-0.448920864497	0	9
0.615707632534	-0.185707632534	3	3
0.60851625166	-0.22851625166	3	4
0.58705250951	-0.47705250951	0	9
0.603350901974	0.226649098026	8	4
0.619660504959	0.260339495041	8	5
0.58705250951	-0.48705250951	0	9
0.619379057705	0.250620942295	8	5
0.621418583003	-0.231418583003	3	4
0.615707632534	-0.185707632534	3	3
0.630795173707	-0.180795173707	3	3
0.618156883474	0.161843116526	7	3
0.598862013317	0.191137986683	7	3
0.60851625166	-0.17851625166	3	3
0.584197034276	-0.494197034276	0	9
0.605665791323	-0.495603636912	0	9
0.611900332221	-0.251900332221	2	5
0.614349583161	0.285650416839	8	5
0.630513614034	-0.240513614034	2	4
0.605783157458	0.134216842542	7	2
0.603080665241	-0.495603636912	0	9
0.591929001036	0.268070998964	8	5
0.571976178858	-0.461976178858	0	9
0.596958363161	0.173041636839	7	3
0.581071209889	-0.491071209889	0	9
0.607564426582	-0.147564426582	4	2
0.592370729795	-0.252370729795	2	5
0.609468076738	-0.229468076738	3	4
0.601853476113	-0.171853476113	3	3
0.605513033143	-0.0255130331428	5	0
0.6012942688	0.1687057312	7	3
0.569238069759	-0.469238069759	0	9
0.600901651034	-0.170901651034	3	3
0.613803982378	-0.253803982378	2	5
0.583503465372	-0.483503465372	0	9
0.612852157299	-0.182852157299	3	3
0.618955837953	0.271044162047	8	5
0.603757126269	-0.153757126269	3	3
0.611900332221	-0.181900332221	3	3
0.630377738891	0.159622261109	7	3
0.638932408874	0.211067591126	8	4
0.609996682065	-0.229996682065	3	4
0.602805301191	-0.222805301191	3	4
0.620521019388	-0.160521019388	3	3
0.614952284967	-0.244952284967	2	4
0.599543601662	0.170456398338	7	3
0.666535336141	-0.495603636912	0	9
0.600072206988	0.149927793012	7	3
0.584995876336	-0.484995876336	0	9
0.625754488643	-0.245754488643	2	4
0.610419901816	-0.220419901816	3	4
0.597369602353	-0.495603636912	0	9
0.60185849101	-0.49185849101	0	9
0.610419901816	-0.170419901816	3	3
0.599949825956	-0.209949825956	3	4
0.649825704485	0.130174295515	7	2
0.614619932314	0.295380067686	9	5
0.616855935123	-0.186855935123	3	3
0.619514932847	-0.189514932847	3	3
0.632723117807	0.257276882193	8	5
0.554873704599	0.145126295401	7	2
0.607158202287	0.122841797713	7	2
0.614952284967	-0.224952284967	3	4
0.611900332221	-0.241900332221	2	4
0.618685488801	0.201314511199	8	4
0.61875958528	-0.16875958528	3	3
0.625090008174	0.114909991826	7	2
0.591811634901	-0.491811634901	0	9
0.592880826114	0.227119173886	8	4
0.631218393458	-0.251218393458	2	5
0.618156883474	0.271843116526	8	5
0.592340240228	-0.482340240228	0	9
0.588532939915	-0.478532939915	0	9
0.615830013566	0.134169986434	7	2
0.558650627764	-0.458650627764	0	9
0.611900332221	-0.181900332221	3	3
0.614755807456	-0.174755807456	3	3
0.58705250951	-0.48705250951	0	9
0.565313403311	-0.455313403311	0	9
0.609468076738	-0.219468076738	3	4
0.605660776425	-0.245660776425	2	4
0.597487080906	-0.187487080906	3	3
0.599949825956	-0.199949825956	3	4
0.607564426582	-0.247564426582	2	4
0.629314743302	-0.189314743302	3	3
0.613938343969	0.236061656031	8	4
0.596688126427	0.143311873573	7	2
0.594243890385	-0.484243890385	0	9
0.589484764994	-0.495603636912	0	9
0.610800763861	-0.0708007638605	4	1
0.637457949254	-0.277457949254	2	5
0.596147540541	-0.495603636912	0	9
0.620330882783	0.239669117217	8	4
0.594784476271	0.145215523729	7	2
0.588004334589	-0.495603636912	0	9
0.660099302834	-0.0300993028338	5	0
