prediction	error	error_decile	abs_error_decile
4.09087439638	-0.0908743963768	2	0
5.17654880485	-0.176548804849	2	0
3.00606144786	-0.0060614478571	2	0
5.20363974851	-0.203639748509	2	0
3.05352274255	-0.0535227425501	2	0
5.20611886247	-0.206118862465	2	0
4.10698040196	-0.10698040196	2	0
5.19484127771	-0.194841277708	2	0
4.0961429851	-0.0961429851039	2	0
3.00477590707	-0.00477590707262	2	0
3.00472871472	-0.00472871471897	2	0
3.00275611411	-0.0027561141075	2	0
5.21751799443	-0.217517994435	2	0
4.26766265005	-0.267662650054	2	0
3.00454148973	-0.00454148972844	2	0
4.07903441451	-0.0790344145128	2	0
4.09437626662	-0.0943762666177	2	0
4.09352647224	-0.0935264722375	2	0
4.08040467525	-0.0804046752513	2	0
4.09979568984	-0.0997956898422	2	0
3.00494279804	-0.00494279804042	2	0
3.00745776072	-0.00745776071845	2	0
3.00134770239	-0.00134770238545	2	0
4.08848842757	-0.088488427567	2	0
3.00898208622	-0.00898208621799	2	0
3.00618431879	-0.00618431879467	2	0
5.21290979562	-0.21290979562	2	0
3.00460924041	-0.00460924040595	2	0
3.00118103572	-0.00118103571878	2	0
4.10810205446	-0.108102054459	2	0
5.19843476079	-0.198434760793	2	0
5.21174287926	-0.211742879264	2	0
5.21347896782	-0.21347896782	2	0
4.08931471837	-0.0893147183688	2	0
3.74123601205	0.258763987954	3	0
3.00606144786	-0.0060614478571	2	0
3.00368774823	-0.00368774823185	2	0
4.13904698367	-0.139046983671	2	0
5.22072994677	-0.220729946768	2	0
3.00472871472	-0.00472871471897	2	0
3.4868594926	-0.486859492601	2	1
3.00898208622	-0.00898208621799	2	0
3.00460924041	-0.00460924040595	2	0
5.20186141471	-0.201861414712	2	0
3.00460924041	-0.00460924040595	2	0
3.00460924041	-0.00460924040595	2	0
4.08826435784	-0.0882643578396	2	0
3.0096897449	-0.00968974489722	2	0
3.00928139313	-0.00928139312774	2	0
3.00854107075	-0.0085410707548	2	0
3.00454169102	-0.0045416910182	2	0
4.07907883941	-0.0790788394133	2	0
4.10493535863	-0.104935358632	2	0
4.0912777373	-0.0912777372986	2	0
5.04197974652	-1.04197974652	1	2
3.00472871472	-0.00472871471897	2	0
4.11847989408	-0.118479894075	2	0
3.00898208622	-0.00898208621799	2	0
4.09450902758	-0.0945090275779	2	0
3.00616685115	-0.00616685114934	2	0
3.00454148973	-0.00454148972844	2	0
4.11230845951	-0.112308459509	2	0
3.00460924041	-0.00460924040595	2	0
3.00460924041	-0.00460924040595	2	0
4.07692900231	-0.0769290023129	2	0
5.24340300795	0.756596992046	4	1
3.00837100273	-0.00837100272759	2	0
3.01311794958	-0.0131179495844	2	0
5.21174287926	0.788257120736	4	1
3.00454148973	-0.00454148972844	2	0
4.09266805124	-0.0926680512412	2	0
3.00542366554	-0.00542366554367	2	0
3.00460924041	-0.00460924040595	2	0
3.00460924041	-0.00460924040595	2	0
5.19835563931	-0.198355639308	2	0
4.07910804749	-0.0791080474922	2	0
3.00275611411	-0.0027561141075	2	0
3.00681151894	-0.00681151894185	2	0
4.08934005731	-0.0893400573099	2	0
3.00454148973	-0.00454148972844	2	0
5.21347896782	-0.21347896782	2	0
5.19016307068	-0.19016307068	2	0
5.20319865882	-0.203198658818	2	0
4.09093999451	-0.0909399945135	2	0
4.04626084026	-0.0462608402595	2	0
3.00454148973	-0.00454148972844	2	0
3.65251741593	0.347482584069	3	0
5.20476532151	-0.204765321508	2	0
3.00368774823	-0.00368774823185	2	0
3.00118103572	-0.00118103571878	2	0
4.17350880886	-0.173508808859	2	0
4.16726191157	-0.16726191157	2	0
3.00454148973	-0.00454148972844	2	0
4.08671041725	-0.0867104172475	2	0
5.20701196562	-0.207011965622	2	0
3.00606144786	-0.0060614478571	2	0
3.00918542787	-0.0091854278653	2	0
4.09025333916	0.90974666084	4	2
3.01311794958	-0.0131179495844	2	0
3.01067770599	-0.0106777059891	2	0
3.87029927904	0.12970072096	3	0
4.08949195334	-0.0894919533441	2	0
5.21260421974	-0.212604219739	2	0
3.00368774823	-0.00368774823185	2	0
5.16253440787	-0.162534407866	2	0
4.11011955587	0.889880444128	4	1
3.00368774823	-0.00368774823185	2	0
3.00472871472	-0.00472871471897	2	0
4.09774247716	-0.0977424771631	2	0
5.21278031947	-0.212780319475	2	0
5.23482644196	0.765173558039	4	1
4.0812892242	-0.0812892241978	2	0
5.19370703125	-0.193707031247	2	0
3.00535591487	-0.00535591486616	2	0
3.00454148973	-0.00454148972844	2	0
3.00111328504	-0.00111328504128	2	0
5.20316567443	-0.203165674435	2	0
5.21901809294	0.780981907061	4	1
3.00837100273	-0.00837100272759	2	0
4.09431872171	-0.0943187217135	2	0
4.10287680893	-0.102876808925	2	0
3.00514335231	-0.00514335230754	2	0
5.20003440787	-0.200034407866	2	0
3.00380722254	-0.00380722254487	2	0
5.21075064227	-0.210750642266	2	0
4.06888533053	-0.0688853305279	2	0
5.20746661218	-0.207466612181	2	0
4.07913593298	-0.0791359329822	2	0
5.22439049831	0.775609501689	4	1
4.10114105733	-0.101141057332	2	0
3.00745776072	-0.00745776071845	2	0
2.74960987264	-0.749609872639	1	1
3.00928139313	-0.00928139312774	2	0
3.00460924041	-0.00460924040595	2	0
3.85409164724	-0.854091647243	1	1
5.21149478131	0.788505218687	4	1
4.08610916923	0.913890830775	4	2
3.00460924041	-0.00460924040595	2	0
3.00514335231	-0.00514335230754	2	0
4.12531190688	-0.125311906885	2	0
3.00780362684	-0.00780362684106	2	0
5.1481129974	-0.148112997395	2	0
3.00670869705	-0.00670869704804	2	0
3.00368774823	-0.00368774823185	2	0
5.19593967552	-0.195939675523	2	0
3.51871175961	-1.51871175961	0	3
3.00111328504	-0.00111328504128	2	0
3.00472871472	-0.00472871471897	2	0
3.05209129365	-0.0520912936482	2	0
3.00618431879	-0.00618431879467	2	0
5.20505920477	-0.205059204774	2	0
3.34917134534	-1.34917134534	0	3
5.0638520123	-0.0638520123006	2	0
4.10319844545	0.896801554546	4	2
3.00871401724	-0.00871401724122	2	0
3.00716541534	-0.00716541533505	2	0
4.08731194795	0.912688052052	4	2
4.08332908927	-0.0833290892657	2	0
3.00918542787	-0.0091854278653	2	0
3.00292278551	-0.00292278551017	2	0
3.97381523967	-1.79198285438	0	3
5.21119878962	-0.211198789617	2	0
3.00477590707	-0.00477590707262	2	0
3.00368774823	-0.00368774823185	2	0
3.94600259087	-1.79198285438	0	3
4.09560544433	-1.09560544433	1	2
5.19945135622	-0.199451356223	2	0
3.00472871472	-0.00472871471897	2	0
3.01243109938	-0.0124310993848	2	0
5.19917550153	-0.199175501533	2	0
3.00606144786	-0.0060614478571	2	0
5.19116923685	-0.191169236847	2	0
4.09093999451	-0.0909399945135	2	0
5.19890883487	-0.198908834867	2	0
3.00554313986	-0.00554313985669	2	0
5.20476532151	-0.204765321508	2	0
4.12877671348	-0.128776713477	2	0
4.10987569555	-0.109875695551	2	0
5.21075064227	-0.210750642266	2	0
4.08131963826	-0.0813196382592	2	0
3.00454148973	-0.00454148972844	2	0
3.00454169102	-0.0045416910182	2	0
4.07400882789	-0.0740088278908	2	0
4.08240854616	-0.0824085461598	2	0
3.00472871472	-0.00472871471897	2	0
3.00635098546	-0.00635098546133	2	0
3.97625007725	1.02374992275	4	2
3.00134770239	-0.00134770238545	2	0
3.00618431879	-0.00618431879467	2	0
3.00460924041	-0.00460924040595	2	0
5.21890701628	0.781092983721	4	1
5.2057937525	-0.205793752502	2	0
4.08927209697	-0.0892720969679	2	0
4.13030332019	-0.130303320185	2	0
3.60349632389	-0.603496323894	1	1
3.01474065426	-0.0147406542553	2	0
4.08888464482	-0.0888846448212	2	0
5.20277703171	-0.202777031711	2	0
5.22513441184	-0.225134411842	2	0
4.11087328036	-0.11087328036	2	0
4.05673902306	-1.79198285438	0	3
3.00535591487	-0.00535591486616	2	0
3.00460924041	-0.00460924040595	2	0
3.48102038808	-0.481020388076	2	1
5.20364835681	-0.20364835681	2	0
5.19611107032	-0.196111070319	2	0
3.00859454293	-0.00859454292819	2	0
5.18402221814	-0.184022218142	2	0
3.00275611411	-0.0027561141075	2	0
3.00472871472	-0.00472871471897	2	0
3.00489538139	-0.00489538138564	2	0
4.07947067164	-0.0794706716416	2	0
3.00454148973	-0.00454148972844	2	0
3.00454148973	-0.00454148972844	2	0
3.00618431879	-0.00618431879467	2	0
4.08692784963	-0.0869278496274	2	0
3.99198161365	-1.79198285438	0	3
5.20872122999	-0.20872122999	2	0
4.09831713825	-0.0983171382518	2	0
5.20653789155	-0.206537891548	2	0
5.15694091826	-0.156940918261	2	0
3.00477590707	-0.00477590707262	2	0
4.09078119653	-0.0907811965265	2	0
3.0059970938	-0.00599709380414	2	0
4.55814942594	-1.55814942594	0	3
4.43234763446	-0.432347634457	2	0
4.06698140771	-0.0669814077135	2	0
4.22979487083	-0.229794870835	2	0
3.00764216198	-0.00764216197581	2	0
4.07876014457	-0.078760144566	2	0
5.20277703171	-0.202777031711	2	0
3.00472871472	-0.00472871471897	2	0
5.20219947396	0.797800526045	4	1
4.10238308138	-0.102383081377	2	0
3.00535591487	-0.00535591486616	2	0
4.12877671348	0.871223286523	4	1
5.16253440787	0.837465592134	4	1
5.18135326246	-0.181353262457	2	0
3.00454148973	-0.00454148972844	2	0
5.15529593149	-0.155295931494	2	0
3.00535591487	-0.00535591486616	2	0
5.06492467855	-0.0649246785482	2	0
4.22663302456	-0.226633024558	2	0
3.00808645368	-0.0080864536787	2	0
3.00494279804	-0.00494279804042	2	0
5.20701196562	-0.207011965622	2	0
4.16824419066	-0.168244190657	2	0
4.14863798799	-0.148637987987	2	0
3.00837100273	-0.00837100272759	2	0
4.09072464636	-0.0907246463605	2	0
4.0868984593	-0.0868984592992	2	0
5.13994468056	-0.139944680563	2	0
4.08412198847	-0.0841219884689	2	0
5.19922294378	-0.199222943778	2	0
3.13181116094	-0.131811160937	2	0
3.00111328504	-0.00111328504128	2	0
5.15348804553	-0.153488045526	2	0
3.00454148973	-0.00454148972844	2	0
4.09078119653	-0.0907811965265	2	0
3.00614132116	-0.00614132116152	2	0
5.20061196562	0.799388034378	4	1
3.83000829873	0.16999170127	3	0
5.21832945852	-0.218329458523	2	0
4.08212997505	-0.0821299750477	2	0
3.0059970938	-0.00599709380414	2	0
3.37694464375	1.62305535625	5	3
3.00514335231	-0.00514335230754	2	0
5.20476532151	-0.204765321508	2	0
3.13326676501	-0.133266765013	2	0
3.00535591487	-0.00535591486616	2	0
5.19732869737	-0.197328697367	2	0
4.0807921274	0.919207872602	4	2
4.0832312526	-0.0832312525971	2	0
4.89511018819	0.10488981181	3	0
3.83024496652	1.16975503348	4	2
4.09274936281	-0.092749362805	2	0
4.09992076622	-0.09992076622	2	0
4.09087439638	-0.0908743963768	2	0
5.2142871793	-0.214287179297	2	0
3.00797369487	-0.00797369486827	2	0
3.00585318844	-0.00585318844057	2	0
3.01243109938	-0.0124310993848	2	0
3.58842701292	1.41157298708	5	3
4.08736849811	-0.0873684981138	2	0
3.00134770239	-0.00134770238545	2	0
3.00489538139	-0.00489538138564	2	0
3.00489538139	-0.00489538138564	2	0
3.0014671767	-0.00146717669847	2	0
3.00460924041	-0.00460924040595	2	0
3.00454148973	-0.00454148972844	2	0
3.2365730657	-0.236573065699	2	0
5.0949044348	-0.0949044348037	2	0
3.00472871472	-0.00472871471897	2	0
5.20701196562	-0.207011965622	2	0
3.01827652171	-0.0182765217102	2	0
4.08049132941	-0.0804913294127	2	0
3.00837100273	-0.00837100272759	2	0
5.19022825676	-0.190228256756	2	0
3.00745776072	-0.00745776071845	2	0
4.10267240023	-0.102672400227	2	0
5.20364835681	0.79635164319	4	1
5.20364835681	-0.20364835681	2	0
5.21372526517	-0.213725265172	2	0
5.16477981649	-0.164779816492	2	0
3.00477590707	-0.00477590707262	2	0
4.09762726082	0.902372739179	4	2
